,ID,name,age,sex,breed,date_found,adoptable_from,posted,color,coat,size,neutered,likes_people,keep_in,prob_likes,labels,age_interval
514,842,0,9.17,male,"German Shepherd Dog, Transylvanian Hound Mix",2018-08-20,2018-09-20,2018-09-27,black and brown,short,medium,no,yes,both flat and garden,0.988915681350067,10,Middle_age
515,255,0,2.5,female,Schnauzer Mix,2018-03-01,2018-08-23,2018-08-23,black,short,medium,yes,yes,garden,0.9609569655096972,7,Puppy
516,4067,0,5.25,female,German Shepherd Dog Mix,2018-08-09,2018-08-09,2018-09-01,brown,medium,medium,yes,yes,both flat and garden,0.9801835155139793,9,Young
517,257,0,2.17,female,Unknown Mix,2018-02-01,2018-09-20,2018-09-16,black and tan,short,medium,yes,yes,garden,0.7922768387366679,4,Puppy
518,838,0,2.67,male,Unknown Mix,2017-12-18,2018-02-18,2018-09-22,yellow-brown,medium,small,no,yes,flat,0.986054526905737,10,Young
519,3289,0,3.25,female,Unknown Mix,2018-09-19,2019-01-01,2018-09-28,black and tan,short,medium,unknow,no,garden,0.35239473812842087,2,Young
520,247,0,7.92,male,Dachshund Mix,2018-02-01,2018-09-01,2018-08-23,black and tan,short,small,no,yes,both flat and garden,0.6711119297104409,3,Young
521,2388,0,5.5,female,Staffordshire Terrier Mix,2017-01-20,2017-01-20,2018-08-22,striped,short,large,yes,yes,garden,0.9233597001089539,5,Young
522,248,0,2.25,female,Unknown Mix,2018-02-01,2018-08-23,2018-08-23,yellow-brown,short,small,yes,yes,both flat and garden,0.9741978116514716,8,Puppy
523,820,0,14.33,male,Unknown Mix,2014-05-20,2014-07-20,2018-08-15,gray and black,wirehaired,medium,no,yes,both flat and garden,0.6984051492655183,3,Old
524,242,0,5.75,male,Puli,2018-04-01,2018-09-01,2018-08-22,black,long,medium,yes,yes,garden,0.9319230545355752,5,Young
525,245,0,2.0,female,Unknown Mix,2018-04-01,2018-09-01,2018-08-22,striped,short,medium,yes,yes,garden,0.947040214633002,6,Puppy
526,2389,0,2.17,male,Unknown Mix,2018-02-05,2018-02-05,2018-08-22,yellow,short,medium,yes,yes,both flat and garden,0.9821627988471466,10,Puppy
527,826,0,10.25,male,Unknown Mix,2013-10-13,2013-10-05,2018-08-17,black and brown,short,medium,no,yes,both flat and garden,0.9779584562810506,9,Middle_age
528,243,0,3.75,male,Puli,2018-07-01,2018-09-01,2018-08-22,black,medium,medium,no,yes,garden,0.9293791932787566,5,Young
529,246,0,3.92,male,Unknown Mix,2018-01-01,2018-09-01,2018-08-23,tricolor,short,medium,no,yes,garden,0.9212502206234879,5,Young
530,250,0,2.67,male,Unknown Mix,2018-02-01,2018-08-23,2018-08-23,brown,short,small,no,yes,flat,0.9910517728694744,10,Young
531,244,0,2.0,male,Unknown Mix,2018-04-01,2018-09-01,2018-08-22,yellow-brown,short,medium,no,yes,garden,0.9376136751708988,6,Puppy
532,2378,0,2.67,male,Puli Mix,2017-05-29,2017-05-29,2018-08-14,white,medium,small,yes,yes,both flat and garden,0.9723111356419186,8,Young
533,2393,0,2.25,male,Unknown Mix,2018-06-25,2018-06-25,2018-08-22,gray,short,medium,no,yes,both flat and garden,0.9860071186084861,10,Puppy
534,2369,0,4.5,male,Schnauzer Mix,2016-10-26,2016-10-26,2018-08-14,black,medium,medium,yes,yes,both flat and garden,0.9901888842510549,10,Young
535,822,0,13.0,male,Unknown Mix,2013-10-13,2013-11-20,2018-08-15,black,medium,medium,no,yes,both flat and garden,0.9530355686326056,6,Old
536,2370,0,4.5,male,Schnauzer Mix,2016-10-26,2016-10-26,2018-08-14,black,medium,medium,yes,yes,both flat and garden,0.9901888842510549,10,Young
537,4065,0,3.83,male,Staffordshire Terrier Mix,2018-05-11,2018-05-11,2018-08-20,striped,short,medium,yes,yes,both flat and garden,0.987562913181991,10,Young
538,22597,1,8.33,male,Unknown Mix,2018-08-13,2018-08-28,2018-08-14,brown and white,short,medium,no,no,unknow,0.14906495564551991,2,Young
539,823,0,8.25,male,Unknown Mix,2015-04-18,2015-06-12,2018-08-15,black,short,medium,no,yes,both flat and garden,0.8762165782642412,5,Young
540,812,0,8.33,male,Unknown Mix,2015-12-12,2016-03-12,2018-08-14,black and tan,short,medium,no,yes,both flat and garden,0.977325207451688,9,Young
541,2355,0,11.42,male,"Puli, Pumi Mix",2015-11-09,2015-11-09,2018-08-05,gray,medium,medium,yes,yes,garden,0.9699036446432064,8,Old
542,815,0,6.25,male,Unknown Mix,2016-12-12,2017-04-20,2018-08-14,black and white,short,medium,no,yes,both flat and garden,0.9853370231466658,10,Young
543,2356,0,5.42,female,Unknown Mix,2015-12-09,2015-12-09,2018-08-05,yellow,short,small,yes,yes,both flat and garden,0.9707666403598858,8,Young
544,326,0,3.58,female,Bull Terrier Mix,2017-09-10,2017-09-10,2018-08-11,apricot,short,medium,yes,no,unknow,0.2585919362430689,2,Young
545,2348,0,5.33,male,Unknown Mix,2015-05-03,2015-05-03,2018-08-04,yellow,short,medium,yes,yes,both flat and garden,0.9816511327835679,9,Young
546,2344,0,8.75,female,Dachshund Mix,2013-05-08,2013-05-08,2018-08-03,brown,short,small,yes,yes,both flat and garden,0.9692897509413622,8,Middle_age
547,22535,1,5.83,male,Unknown Mix,2018-07-24,2018-08-08,2018-07-24,black and white,short,medium,no,no,unknow,0.06304410073312823,1,Young
548,2360,0,3.5,male,Unknown Mix,2016-08-07,2016-08-07,2018-08-13,black and brown,short,small,yes,yes,both flat and garden,0.9742689903183956,8,Young
549,2349,0,12.42,female,Unknown Mix,2015-05-25,2015-05-25,2018-08-04,black and brown,short,medium,yes,yes,both flat and garden,0.9498400837371989,6,Old
550,809,0,11.33,male,Unknown Mix,2014-05-20,2014-07-20,2018-08-14,black and brown,short,large,no,yes,both flat and garden,0.9844780438942878,10,Old
551,2353,0,4.42,female,Unknown Mix,2015-08-18,2015-08-18,2018-08-05,gray and white,short,small,yes,yes,both flat and garden,0.9761103317022862,9,Young
552,810,0,10.83,male,Unknown Mix,2013-10-13,2017-04-20,2018-08-14,sable,short,medium,no,yes,both flat and garden,0.9882287744683504,10,Old
553,1460,0,5.33,male,Central Asian Ovtcharka Mix,2018-02-15,2018-04-30,2018-07-27,yellow-brown,short,large,yes,yes,both flat and garden,0.9477771663772968,6,Young
554,22550,1,2.33,male,Unknown Mix,2018-07-28,2018-08-12,2018-07-31,black,medium,medium,no,no,unknow,0.01820499224920406,1,Puppy
555,2362,0,6.5,male,Mastiff Mix,2016-06-21,2016-06-21,2018-08-13,yellow,short,large,yes,yes,both flat and garden,0.9723902070981298,8,Young
556,2354,0,11.42,female,"Puli, Pumi Mix",2015-11-09,2015-11-09,2018-08-05,gray,medium,medium,yes,yes,garden,0.9762852435377811,9,Old
557,22590,1,6.33,male,Unknown Mix,2018-08-10,2018-08-25,2018-08-10,black and brown,medium,large,no,no,unknow,0.04513585795047526,1,Young
558,1041,0,1.5,female,Dachshund Mix,2018-05-29,2018-08-20,2018-08-01,brown,short,medium,yes,yes,both flat and garden,0.9820507748060927,10,Puppy
559,2359,0,5.17,female,Unknown Mix,2016-07-25,2016-07-25,2018-08-13,gray and black,short,large,yes,yes,both flat and garden,0.9394049302969395,6,Young
560,1458,0,8.42,male,Schnauzer Mix,2018-07-06,2018-07-10,2018-07-15,gray and black,wirehaired,medium,yes,yes,both flat and garden,0.981464889466343,9,Young
561,1442,0,3.58,female,Pinscher,2018-05-31,2018-06-01,2018-05-31,black and tan,short,small,unknow,no,flat,0.33187642280178836,2,Young
562,1107,0,6.67,male,German Shepherd Dog,2018-01-01,2018-01-01,2018-05-18,black and tan,medium,medium,yes,yes,flat,0.9722073044538398,8,Young
563,948,0,6.75,male,Staffordshire Terrier Mix,2017-03-01,2018-06-04,2018-06-04,brown and white,short,medium,yes,yes,both flat and garden,0.9834536367705405,10,Young
564,959,0,9.5,male,Unknown Mix,2018-07-01,2018-07-01,2018-07-12,brown,short,large,yes,no,unknow,0.09302547361806433,1,Middle_age
565,3970,0,11.5,male,Unknown Mix,2018-06-01,2018-06-01,2018-06-07,black and brown,medium,medium,unknow,no,unknow,0.11145926653096237,1,Old
566,793,0,5.0,female,Unknown Mix,2018-06-05,2018-06-05,2018-06-07,black,medium,small,yes,yes,both flat and garden,0.9582083406790303,7,Young
567,3252,0,3.42,male,Unknown Mix,2018-07-04,2018-08-04,2018-07-16,brown,wirehaired,medium,unknow,no,garden,0.7607835830217738,4,Young
568,803,0,1.58,female,Unknown Mix,2018-06-22,2018-08-19,2018-07-13,black,short,medium,unknow,yes,both flat and garden,0.9704593823692537,8,Puppy
569,4014,0,2.08,male,Unknown Mix,2018-06-09,2018-06-09,2018-06-30,apricot,short,medium,yes,no,both flat and garden,0.8741976966880259,5,Puppy
570,4010,0,5.17,male,Rottweiler Mix,2016-09-04,2016-09-04,2018-06-27,black and brown,short,medium,unknow,yes,both flat and garden,0.9920791869284367,10,Young
571,1112,0,8.58,female,"Hungarian Vizsla, Labrador Retriever Mix",2018-03-06,2018-03-06,2018-05-22,apricot,medium,medium,yes,yes,flat,0.9610155486371331,7,Young
572,3974,0,2.33,male,"Chinese Shar-Pei, Staffordshire Terrier Mix",2018-03-24,2018-03-24,2018-06-21,apricot,short,medium,yes,yes,both flat and garden,0.9833059413526283,10,Puppy
573,1455,0,2.5,male,Unknown Mix,2018-06-27,2018-06-28,2018-07-15,striped,short,medium,yes,yes,both flat and garden,0.9870465845457701,10,Puppy
574,4023,0,1.83,male,Akita Mix,2018-06-17,2018-06-17,2018-06-30,apricot,short,large,yes,yes,both flat and garden,0.9488581024461405,6,Puppy
575,3975,0,3.17,male,"Chinese Shar-Pei, Staffordshire Terrier Mix",2018-03-24,2018-03-24,2018-06-21,apricot,short,medium,yes,yes,both flat and garden,0.9840002677254314,10,Young
576,22380,1,2.42,female,Unknown Mix,2018-06-15,2018-06-30,2018-06-15,yellow-brown,short,medium,yes,no,unknow,0.02495613736158865,1,Puppy
577,951,0,10.17,male,Rottweiler Mix,2017-11-09,2017-11-09,2018-06-07,black and brown,short,medium,yes,yes,both flat and garden,0.9926117921017811,10,Middle_age
578,94,0,4.5,male,Mudi,2018-04-21,2018-06-02,2018-06-02,black,medium,medium,yes,yes,both flat and garden,0.9833999086001796,10,Young
579,796,0,2.42,female,Unknown Mix,2018-06-17,2018-07-05,2018-06-20,yellow-brown,short,medium,unknow,yes,flat,0.9901325546943719,10,Puppy
580,775,0,2.58,male,Unknown Mix,2018-04-20,2018-05-05,2018-05-05,red,short,medium,no,yes,both flat and garden,0.979887706814951,9,Puppy
581,3923,0,6.67,male,Belgian Malinois,2018-04-02,2018-04-02,2018-04-15,striped,short,large,yes,yes,both flat and garden,0.9627409212653234,7,Young
582,3939,0,2.33,male,Unknown Mix,2018-04-10,2018-04-10,2018-04-29,apricot,short,medium,yes,yes,both flat and garden,0.8798153864157046,5,Puppy
583,1100,0,4.75,female,German Pointer Mix,2017-06-08,2017-06-08,2018-05-08,brown and white,medium,medium,yes,yes,flat,0.9802524403217625,9,Young
584,783,0,3.58,female,Unknown Mix,2018-04-20,2018-04-20,2018-05-05,red and white,short,medium,yes,yes,flat,0.956740385363967,7,Young
585,778,0,3.33,male,Unknown Mix,2017-09-26,2018-05-05,2018-05-05,sable,wirehaired,medium,no,yes,both flat and garden,0.9872937669812706,10,Young
586,7793,0,7.08,male,Komondor,2012-11-29,2012-11-29,2018-04-26,white,long,large,no,yes,both flat and garden,0.9701149168319544,8,Young
587,22265,0,2.5,male,Unknown Mix,2018-05-14,2018-05-14,2018-05-14,sable,medium,large,yes,no,unknow,0.033775197313396225,1,Puppy
588,777,0,3.08,male,Unknown Mix,2017-12-04,2018-05-05,2018-05-05,white,short,medium,no,yes,flat,0.9927517775610627,10,Young
589,869,0,2.67,male,Greyhound Mix,2018-04-28,2018-04-29,2018-04-28,striped,short,medium,yes,yes,both flat and garden,0.9178153780576975,5,Young
590,3921,0,4.5,male,Puli,2017-03-28,2017-03-28,2018-04-15,black,medium,medium,yes,yes,both flat and garden,0.9880540757453141,10,Young
591,22273,0,3.5,male,Unknown Mix,2018-05-17,2018-06-01,2018-05-17,sable,medium,large,yes,no,unknow,0.03401161255020822,1,Young
592,1030,0,3.0,male,Terrier Mix,2018-04-08,2018-04-08,2018-05-04,black and white,medium,small,yes,yes,both flat and garden,0.949182663471249,6,Young
593,3931,0,2.42,male,Staffordshire Terrier Mix,2018-04-15,2018-04-15,2018-04-25,apricot,short,medium,yes,yes,both flat and garden,0.9872902754495799,10,Puppy
594,1034,0,3.08,male,Unknown Mix,2018-04-07,2018-04-07,2018-05-12,black,short,medium,unknow,yes,both flat and garden,0.9747335128211905,9,Young
595,1025,0,1.92,male,Unknown Mix,2018-03-03,2018-03-03,2018-04-04,brown,short,medium,unknow,yes,both flat and garden,0.9743374707856463,8,Puppy
596,3944,0,3.58,female,Dachshund Mix,2018-04-19,2018-04-19,2018-04-29,apricot,short,small,yes,yes,both flat and garden,0.9779112923147529,9,Young
597,3208,0,13.58,male,Chow Chow Mix,2018-05-01,2018-05-01,2018-05-16,black,medium,medium,unknow,yes,both flat and garden,0.9443069200442249,6,Old
598,3940,0,3.67,female,Unknown Mix,2018-04-10,2018-04-10,2018-04-29,brown and white,short,medium,yes,yes,both flat and garden,0.9659083334068389,7,Young
599,866,0,4.58,male,"Azawakh, Hungarian Greyhound Mix",2018-04-15,2018-04-25,2018-04-17,striped,short,medium,yes,yes,flat,0.9910907833761625,10,Young
600,3578,0,5.75,male,"Alaskan Malamute, Caucasian Ovtcharka, German Shepherd Dog Mix",2018-02-15,2018-02-15,2018-03-02,gray and black,medium,large,yes,yes,both flat and garden,0.9862503837748949,10,Young
601,558,0,2.58,male,Unknown Mix,2017-11-25,2017-11-25,2018-01-04,spotty,short,small,yes,no,both flat and garden,0.44681688398502134,3,Puppy
602,1015,0,2.58,male,Unknown Mix,2017-07-01,2017-07-01,2018-03-07,brown and white,short,medium,unknow,no,both flat and garden,0.9922615853324094,10,Puppy
603,3147,0,4.0,female,Unknown Mix,2017-12-11,2017-12-11,2017-12-28,brown,short,medium,yes,no,garden,0.57130822731328,3,Young
604,22014,0,5.75,male,Belgian Malinois Mix,2018-01-23,2018-02-07,2018-02-16,saddle back,medium,medium,yes,no,unknow,0.28481013296883917,2,Young
605,301,0,8.42,female,"Kuvasz, Pumi Mix",2018-01-10,2018-01-10,2018-01-10,white,long,medium,yes,yes,both flat and garden,0.9493157196655028,6,Young
606,3824,0,2.83,male,Unknown Mix,2017-10-13,2017-10-13,2018-01-13,brown and white,short,medium,yes,yes,both flat and garden,0.9848179641660408,10,Young
607,3833,0,2.5,female,Unknown Mix,2018-01-18,2018-01-18,2018-01-20,gray,short,medium,yes,yes,both flat and garden,0.971880628184561,8,Puppy
608,3178,0,2.83,female,Vizsla Mix,2018-02-22,2018-02-22,2018-02-26,black,short,medium,yes,no,both flat and garden,0.36565974319636607,2,Young
609,3135,0,2.25,female,Unknown Mix,2017-12-07,2018-01-20,2017-12-28,black and brown,wirehaired,medium,unknow,no,garden,0.8411205878884206,4,Puppy
610,3143,0,2.17,male,Unknown Mix,2017-11-23,2017-11-23,2017-12-28,black and brown,wirehaired,medium,yes,no,garden,0.3938046391394767,3,Puppy
611,22114,1,3.92,male,Unknown Mix,2018-03-21,2018-03-21,2018-03-27,brown and white,short,large,no,no,unknow,0.035861402984628137,1,Young
612,1096,0,11.92,female,Dachshund Mix,2016-12-12,2016-12-12,2018-03-12,tricolor,short,small,yes,yes,flat,0.9485246148781726,6,Old
613,104,0,2.17,female,"Schnauzer, Terrier Mix",2018-02-20,2018-02-20,2018-02-20,black and white,short,medium,unknow,yes,both flat and garden,0.980996772367607,9,Puppy
614,3811,0,2.92,female,Unknown Mix,2017-12-24,2017-12-24,2018-01-12,black and brown,short,medium,yes,yes,both flat and garden,0.9614270047925512,7,Young
615,88,0,11.92,male,Mudi,2017-01-22,2018-01-13,2018-01-13,black,medium,medium,yes,yes,both flat and garden,0.9318894331357476,5,Old
616,3160,0,3.25,female,Unknown Mix,2018-01-05,2018-01-27,2018-01-14,black and white,medium,medium,unknow,yes,garden,0.9182376491297264,5,Young
617,3916,0,9.75,female,German Shepherd Dog,2018-02-28,2018-02-28,2018-04-02,black and brown,short,medium,yes,yes,both flat and garden,0.9705015524530534,8,Middle_age
618,3174,0,3.75,female,Unknown Mix,2018-01-25,2018-03-24,2018-02-16,white,short,medium,yes,yes,both flat and garden,0.9765478428952484,9,Young
619,3139,0,2.17,female,Unknown Mix,2017-11-03,2017-11-03,2017-12-28,black,medium,medium,unknow,yes,garden,0.8278563674496137,4,Puppy
620,746,0,5.0,male,"Beagle, Dachshund Mix",2017-11-09,2017-12-09,2017-11-16,brown and white,short,medium,unknow,yes,flat,0.9893675139198748,10,Young
621,21622,0,3.17,male,Unknown Mix,2017-09-21,2017-09-21,2017-09-24,gray and black,medium,medium,yes,no,unknow,0.10503904392055245,1,Young
622,989,0,2.67,male,Vizsla Mix,2017-05-20,2017-05-20,2017-10-26,black,short,large,yes,yes,both flat and garden,0.9166872464614674,5,Young
623,1382,0,2.58,female,"Greyhound, Labrador Retriever Mix",2017-11-24,2017-11-24,2017-11-24,apricot,short,large,yes,yes,flat,0.9678528297153398,8,Puppy
624,21626,0,9.17,male,Unknown Mix,2017-09-26,2017-09-26,2017-09-27,sable,short,medium,yes,no,unknow,0.09432485434415933,1,Middle_age
625,3783,0,5.42,male,Unknown Mix,2017-06-30,2017-06-30,2017-12-23,black,short,medium,yes,yes,both flat and garden,0.981057375083983,9,Young
626,1394,0,7.75,female,German Shepherd Dog Mix,2017-12-01,2017-12-01,2017-12-18,yellow-brown,short,medium,yes,yes,both flat and garden,0.9610873842983259,7,Young
627,3576,0,5.83,male,German Dog Mix,2017-09-10,2017-09-10,2017-12-09,apricot,short,large,unknow,no,unknow,0.18041024363140837,2,Young
628,3096,0,4.25,male,Unknown Mix,2017-09-21,2017-10-28,2017-10-23,brown,short,medium,yes,no,garden,0.9076820369223825,5,Young
629,3133,0,2.67,male,Unknown Mix,2017-12-08,2017-12-30,2017-12-28,black and white,short,medium,yes,yes,garden,0.8897233407775347,5,Young
630,3776,0,13.5,female,Puli Mix,2017-12-11,2017-12-11,2017-12-17,black,medium,medium,yes,yes,both flat and garden,0.9509122373577185,6,Old
631,1373,0,5.08,male,Schnauzer Mix,2017-10-01,2017-10-01,2017-10-15,black,wirehaired,small,no,no,garden,0.9636615089137298,7,Young
632,982,0,6.58,female,Unknown Mix,2017-07-29,2017-07-29,2017-10-02,yellow-brown,short,medium,yes,yes,both flat and garden,0.9595373944184707,7,Young
633,3100,0,4.25,female,Unknown Mix,2017-09-27,2017-12-16,2017-10-23,black,short,medium,yes,no,garden,0.7167360006699418,4,Young
634,735,0,2.33,female,"Belgian Malinois, Labrador Retriever Mix",2017-09-08,2017-10-15,2017-10-19,brown,short,medium,yes,yes,both flat and garden,0.9790938690769916,9,Puppy
635,3730,0,3.17,female,Unknown Mix,2017-10-06,2017-10-06,2017-10-31,black and white,short,medium,yes,yes,both flat and garden,0.9382826396787224,6,Young
636,7753,0,12.0,female,Jack Russell Terrier,2017-12-06,2017-12-06,2017-12-08,tricolor,short,small,yes,yes,flat,0.9854652159083666,10,Old
637,7755,0,17.0,female,Jack Russell Terrier,2017-12-06,2017-12-06,2017-12-08,tricolor,short,small,unknow,yes,flat,0.9809818761245815,9,Old
638,718,0,6.67,female,Unknown Mix,2017-02-23,2017-09-15,2017-10-08,apricot,short,medium,yes,yes,flat,0.9540133612192642,6,Young
639,3763,0,2.58,male,German Shepherd Dog Mix,2017-11-30,2017-11-30,2017-12-07,brown,medium,large,unknow,yes,both flat and garden,0.9454091251161544,6,Puppy
640,21385,1,4.33,male,Unknown Mix,2016-05-14,2016-05-29,2017-07-29,black,medium,medium,yes,no,unknow,0.01394609069527481,1,Young
641,7710,0,2.58,male,Chinese Shar-Pei Mix,2017-07-10,2017-07-10,2017-07-17,black,short,medium,unknow,yes,both flat and garden,0.9616438339150771,7,Puppy
642,3069,0,3.33,male,Unknown Mix,2017-08-29,2017-08-29,2017-09-08,brown,short,medium,unknow,yes,both flat and garden,0.9743660063454606,8,Young
643,7711,0,4.33,female,"Dachshund, Jack Russell Terrier Mix",2017-06-01,2017-06-01,2017-07-20,white,short,small,no,yes,both flat and garden,0.9771207806803339,9,Young
644,7730,0,2.58,female,Belgian Sheepdog Mix,2017-09-03,2017-09-03,2017-09-17,saddle back,short,medium,no,yes,garden,0.9355011585985881,6,Puppy
645,614,0,7.08,female,Staffordshire Terrier Mix,2016-05-10,2016-05-10,2017-08-11,striped,short,medium,yes,yes,both flat and garden,0.9815518145923771,9,Young
646,21413,1,3.17,male,Unknown Mix,2017-04-09,2017-04-24,2017-07-31,black and white,short,medium,yes,no,unknow,0.015396669626220967,1,Young
647,674,0,2.58,male,Unknown Mix,2017-07-20,2017-08-15,2017-07-22,tricolor,short,medium,no,yes,both flat and garden,0.9810509920306818,9,Puppy
